2000,1,1,10,15,0,1.427083,-2.96,51.93,69.15,5.24,256.33,1,-0.052,0,-8.55,0.271,0,-0.52,NaN,NaN,NaN,801.5,63.59,220.6,425.9,60.24,204.4,309.4,-2.83,-2.37,51.73,47.22,NaN,NaN,NaN,NaN,NaN
2000,1,1,10,45,0,1.447917,-2.77,49.74,69.11,4.67,257.02,0.784,-0.106,0,-8.95,0.294,0,-0.52,NaN,NaN,NaN,894,64.69,264.7,470.2,62.52,210.3,311.7,-2.39,-1.96,48.86,44.42,NaN,NaN,NaN,NaN,NaN
2000,1,1,11,15,0,1.46875,-3.18,52.87,69.07,4.19,237.92,0.852,-0.097,0,-8.5,0.275,0.023,-0.52,NaN,NaN,NaN,818.8,55.48,259.3,426.6,54.66,233,309.2,-2.43,-2.3,50.37,46.76,NaN,NaN,NaN,NaN,NaN
2000,1,1,11,45,0,1.489583,-2.86,50.75,69.01,3.61,248.3,0.724,-0.175,0,-8.76,0.302,0.123,-0.53,NaN,NaN,NaN,1013.3,64.76,336.7,533.6,67.26,227.6,312.5,-2,-1.67,48.8,44.22,NaN,NaN,NaN,NaN,NaN
2000,1,1,12,15,0,1.510417,-2.66,48.61,68.98,4.22,246.39,0.855,-0.117,0,-9.16,0.316,0,-0.53,NaN,NaN,NaN,998.1,60.68,334.2,528.2,66.24,228.1,311.8,-1.81,-1.53,46.2,42.17,NaN,NaN,NaN,NaN,NaN
2000,1,1,12,45,0,1.53125,-3,49.43,68.93,4.11,270.79,0.766,-0.122,0,-9.21,0.303,0,-0.53,NaN,NaN,NaN,950.8,55.73,311.7,505.4,64.62,222.4,308.4,-2.04,-1.9,46.27,42.95,NaN,NaN,NaN,NaN,NaN
2000,1,1,13,15,0,1.552083,-3.37,49.52,68.88,4.63,262.13,0.903,-0.06,0,-9.48,0.285,0,-0.53,NaN,NaN,NaN,664.8,39.68,187.3,348.3,44.58,217.8,304.5,-2.45,-2.55,46.04,43.67,NaN,NaN,NaN,NaN,NaN
2000,1,1,13,45,0,1.572917,-3.73,50.59,68.86,4.83,259.72,0.879,-0.042,0,-9.49,0.265,0,-0.53,NaN,NaN,NaN,456.4,28.05,124.5,230.5,27.72,240.8,300.6,-2.8,-3.08,47.12,45.48,NaN,NaN,NaN,NaN,NaN
2000,1,1,14,15,0,1.59375,-3.71,48.48,68.84,4.82,278.13,0.988,-0.033,0,-10.02,0.27,0,-0.53,NaN,NaN,NaN,342.5,20.79,88.4,169.4,19.86,251.8,299.7,-2.99,-3.14,47.34,44.35,NaN,NaN,NaN,NaN,NaN
2000,1,1,14,45,0,1.614583,-3.98,49.69,68.82,4.76,277.11,0.976,-0.024,0,-9.91,0.257,0,-0.52,NaN,NaN,NaN,244.9,14.84,52.8,120,14.16,254.3,297.8,-3.28,-3.52,47.37,45.39,NaN,NaN,NaN,NaN,NaN
2000,1,1,15,15,0,1.635417,-4.11,49.38,68.82,3.84,246.16,0.727,-0.034,0,-10.1,0.253,0,-0.52,NaN,NaN,NaN,189,11.23,27,93,11.16,249.3,296.7,-3.53,-3.73,47.94,45.41,NaN,NaN,NaN,NaN,NaN
2000,1,1,15,45,0,1.65625,-4.3,48.33,68.83,2.83,176.49,0.671,-0.024,0,-10.52,0.25,0,-0.52,NaN,NaN,NaN,129.4,7.42,1.2,64.7,8.4,245.5,295.1,-3.84,-3.96,49.15,45.13,NaN,NaN,NaN,NaN,NaN
2000,1,1,16,15,0,1.677083,-4.36,46.89,68.84,2.18,18.48,0.456,-0.012,0,-10.95,0.252,0,-0.52,NaN,NaN,NaN,52.1,3.06,-24.5,25.1,4.08,251.3,294.1,-4.05,-4.16,48.11,43.99,NaN,NaN,NaN,NaN,NaN
2000,1,1,16,45,0,1.697917,-4.89,52.38,68.83,4.24,332.9,0.441,-0.014,0,-9.97,0.224,0,-0.52,NaN,NaN,NaN,7.7,0.392,-38.4,2,1.02,253.1,291.8,-4.57,-4.69,49.85,48.19,NaN,NaN,NaN,NaN,NaN
2000,1,1,17,15,0,1.71875,-5.41,57.99,68.83,3.42,297.86,0.433,0.001,0,-9.07,0.187,0,-0.51,NaN,NaN,NaN,0.2,-0.057,-42.3,-1.4,0.84,249.8,289.2,-5.14,-5.35,55.88,54.48,NaN,NaN,NaN,NaN,NaN
2000,1,1,17,45,0,1.739583,-5.26,56.12,68.84,3.9,287.95,0.46,0.018,0,-9.38,0.191,0,-0.51,NaN,NaN,NaN,0,-0.15,-28.5,-0.8,0.78,263.5,290,-5.21,-5.34,55.79,53.49,NaN,NaN,NaN,NaN,NaN
2000,1,1,18,15,0,1.760417,-5.67,63.13,68.86,1.91,274.49,0.273,-0.033,0,-8.19,0.164,0,-0.51,NaN,NaN,NaN,0,-0.223,-16.8,-0.8,0.36,273.5,288.9,-5.37,-5.57,59.7,59.28,NaN,NaN,NaN,NaN,NaN
2000,1,1,18,45,0,1.78125,-6.14,72.95,68.86,2.55,271.1,0.263,0.006,0,-6.7,0.118,0,-0.51,NaN,NaN,NaN,0,-0.414,-18.1,-0.8,0.24,270.2,287,-5.75,-6.01,69.38,69.69,NaN,NaN,NaN,NaN,NaN
2000,1,1,19,15,0,1.802083,-6.24,72.05,68.88,3.15,282.37,0.432,0.055,0,-6.94,0.113,0,-0.51,NaN,NaN,NaN,0,-0.52,-25.8,-0.8,0.54,262.1,286.2,-6.07,-6.3,70.94,70.47,NaN,NaN,NaN,NaN,NaN
2000,1,1,19,45,0,1.822917,-6.74,77.33,68.9,1.99,197.36,0.391,-0.113,0,-6.42,0.096,0,-0.5,NaN,NaN,NaN,0,-0.523,-15.4,-1,0.12,270.4,284.7,-6.36,-6.68,74.04,74.24,NaN,NaN,NaN,NaN,NaN
2000,1,1,20,15,0,1.84375,-7.77,94.56,68.92,2.2,102.69,0.457,-0.07,0,-4.59,0.036,0.313,-0.5,NaN,NaN,NaN,0,-0.281,-3.2,-0.5,-0.3,277.6,280.8,-7.19,-7.62,86.79,89.47,NaN,NaN,NaN,NaN,NaN
2000,1,1,20,45,0,1.864583,-7.73,94.29,68.92,1.75,55.09,0.326,-0.097,0,-4.6,0.036,0.682,-0.5,NaN,NaN,NaN,0,-0.035,-6.5,-0.3,0.12,274.3,280.4,-7.16,-7.59,87.43,89.66,NaN,NaN,NaN,NaN,NaN
2000,1,1,21,15,0,1.885417,-7.77,94.42,68.93,2.37,116.53,0.432,-0.065,0,-4.62,0.03,0.815,-0.5,NaN,NaN,NaN,0,-0.01,-3.7,-0.2,-0.06,276.7,280.2,-7.3,-7.73,88.79,91.21,NaN,NaN,NaN,NaN,NaN
2000,1,1,21,45,0,1.90625,-8.58,90.2,68.92,2.44,128.08,0.672,0.005,0.254,-5.87,0.053,0.801,-0.5,NaN,NaN,NaN,0,-0.002,-12.1,-1.3,0,266.8,277.6,-7.79,-8.19,84.04,83.95,NaN,NaN,NaN,NaN,NaN
2000,1,1,22,15,0,1.927083,-8.67,80.59,68.93,1.8,5.21,0.534,0.006,0,-7.42,0.06,0.745,-0.5,NaN,NaN,NaN,0,0,-14.9,-0.7,0.54,262.5,275.8,-8.4,-8.79,81.63,80.97,NaN,NaN,NaN,NaN,NaN
2000,1,1,22,45,0,1.947917,-8.87,84.09,68.95,1.42,71.63,0.399,0.062,0,-7.02,0.055,0.732,-0.5,NaN,NaN,NaN,0,0,-18.1,-0.8,0.54,258.6,275,-8.63,-8.95,82.1,82.24,NaN,NaN,NaN,NaN,NaN
2000,1,1,23,15,0,1.96875,-9.2,91.48,68.95,2.53,123.18,0.346,-0.014,0,-6.18,0.039,0.752,-0.5,NaN,NaN,NaN,0,0,-10.6,-0.7,0.3,264.6,274,-8.71,-9.12,85.68,87.44,NaN,NaN,NaN,NaN,NaN
2000,1,1,23,45,0,1.989583,-9.23,86.77,68.96,2.55,104.22,0.515,0.025,0,-6.9,0.047,0.746,-0.5,NaN,NaN,NaN,0,0,-12.5,-0.5,0.48,262.5,273.7,-8.88,-9.23,84.61,84.47,NaN,NaN,NaN,NaN,NaN
2000,1,2,0,15,0,2.010417,-9.52,87.34,68.95,2.02,102.16,0.556,0.005,0,-7.04,0.044,0.729,-0.5,NaN,NaN,NaN,0,0,-11.9,-0.7,0.18,262,272.9,-9.01,-9.45,84.6,85.17,NaN,NaN,NaN,NaN,NaN
2000,1,2,0,45,0,2.03125,-9.65,86.54,68.95,1.7,72,0.172,0.297,0,-7.26,0.046,0.706,-0.5,NaN,NaN,NaN,0,0,-13.3,-0.6,0.42,260,272,-9.3,-9.64,84.04,84.49,NaN,NaN,NaN,NaN,NaN
2000,1,2,1,15,0,2.052083,-9.51,83.57,68.98,1.83,98.1,0.2,0.281,0,-7.6,0.049,0.71,-0.5,NaN,NaN,NaN,0,0,-10.1,-0.1,0.66,263.3,272.2,-9.25,-9.59,83.87,83.28,NaN,NaN,NaN,NaN,NaN
2000,1,2,1,45,0,2.072917,-9.61,85.72,68.99,1.56,61.56,0.248,0.039,0,-7.35,0.046,0.705,-0.51,NaN,NaN,NaN,0,0,-10.7,-0.4,0.36,262.6,272.3,-9.26,-9.65,84.14,84.23,NaN,NaN,NaN,NaN,NaN
2000,1,2,2,15,0,2.09375,-9.78,90.3,69,0.88,69.11,0.053,-1.18,0,-6.81,0.04,0.7,-0.51,NaN,NaN,NaN,0,0,-5.6,-0.5,0.24,267,271.7,-9.36,-9.71,85.24,86.49,NaN,NaN,NaN,NaN,NaN
2000,1,2,2,45,0,2.114583,-9.83,91.05,69,1.66,105.62,0.234,0.004,0,-6.74,0.038,0.7,-0.51,NaN,NaN,NaN,0,0,-3.1,-0.6,0.24,269.3,271.4,-9.38,-9.76,85.59,87.04,NaN,NaN,NaN,NaN,NaN
2000,1,2,3,15,0,2.135417,-9.83,90.94,69,1.4,86.95,0.202,0.031,0,-6.76,0.037,0.7,-0.51,NaN,NaN,NaN,0,0,-2.2,-0.5,0.3,270.1,271.4,-9.41,-9.78,85.8,87.24,NaN,NaN,NaN,NaN,NaN
2000,1,2,3,45,0,2.15625,-9.82,90.35,68.98,1.64,36.67,0.234,0.051,0,-6.83,0.038,0.7,-0.51,NaN,NaN,NaN,0,0,-2,-0.4,0.36,270.4,271.4,-9.37,-9.76,85.93,87.12,NaN,NaN,NaN,NaN,NaN
2000,1,2,4,15,0,2.177083,-9.72,87.81,68.96,2.3,46.91,0.338,0.034,0,-7.13,0.042,0.701,-0.52,NaN,NaN,NaN,0,0,-2,-0.2,0.48,270.7,271.6,-9.43,-9.77,85.57,85.69,NaN,NaN,NaN,NaN,NaN
2000,1,2,4,45,0,2.197917,-9.77,88.79,68.98,1.44,27.64,0.3,0.021,0,-7.02,0.04,0.694,-0.52,NaN,NaN,NaN,0,0,-2,-0.5,0.3,270.7,271.7,-9.44,-9.79,85.67,86.39,NaN,NaN,NaN,NaN,NaN
2000,1,2,5,15,0,2.21875,-9.7,84.41,68.98,0.99,19.78,0.301,0.134,0,-7.62,0.041,0.657,-0.52,NaN,NaN,NaN,0,0,-4,-1,0.78,269.1,270.9,-9.64,-9.94,85.75,85.77,NaN,NaN,NaN,NaN,NaN
2000,1,2,5,45,0,2.239583,-9.26,70.51,68.97,1.9,38.72,0.461,0.068,0,-9.59,0.065,0.654,-0.53,NaN,NaN,NaN,0,0,-5.7,-0.2,1.68,268.7,271.3,-9.77,-9.89,83.31,77.6,NaN,NaN,NaN,NaN,NaN
2000,1,2,6,15,0,2.260417,-9.62,75.86,68.99,1.42,359.07,0.241,0.381,0,-8.93,0.057,0.643,-0.53,NaN,NaN,NaN,0,0,-4.5,-0.6,0.84,268.6,271.2,-9.88,-10.07,82.83,80.04,NaN,NaN,NaN,NaN,NaN
2000,1,2,6,45,0,2.28125,-9.43,69.03,69,1.82,193.15,0.484,0.061,0,-9.99,0.064,0.64,-0.53,NaN,NaN,NaN,0,0,-16.1,0,1.2,257.2,271.3,-9.9,-10.06,81.61,77.46,NaN,NaN,NaN,NaN,NaN
2000,1,2,7,15,0,2.302083,-9.47,67.25,68.99,2.34,165.61,0.372,0.247,0,-10.35,0.076,0.633,-0.54,NaN,NaN,NaN,7,1.03,-21,6.7,3.54,249.6,271.5,-9.91,-10.01,78,73.48,NaN,NaN,NaN,NaN,NaN
2000,1,2,7,45,0,2.322917,-9.27,66.6,68.99,2.56,63.52,0.396,0.097,0,-10.32,0.086,0.777,-0.54,NaN,NaN,NaN,103.8,21.45,2.7,84.3,30.48,245.3,276.1,-9.61,-9.59,76.48,70.93,NaN,NaN,NaN,NaN,NaN
2000,1,2,8,15,0,2.34375,-9.23,73.87,69,2.26,86.54,0.384,-0.197,0,-8.97,0.081,0.865,-0.54,NaN,NaN,NaN,213.7,34.39,46.1,128.3,32.46,252.4,280.5,-9.03,-9.11,77.02,73.64,NaN,NaN,NaN,NaN,NaN
2000,1,2,8,45,0,2.364583,-8.99,72.52,69.01,2.12,76.84,0.366,-0.198,0,-9.02,0.086,0.883,-0.55,NaN,NaN,NaN,288.9,37.4,78.1,154.4,30,254.6,280.9,-8.61,-8.76,75.86,72.77,NaN,NaN,NaN,NaN,NaN
2000,1,2,9,15,0,2.385417,-8.59,70.25,69.03,2.54,77.28,0.327,-0.362,0,-9.12,0.096,0.893,-0.55,NaN,NaN,NaN,409.8,44.94,128.4,208.9,33.9,257.8,281.8,-8.06,-8.33,73.49,70.7,NaN,NaN,NaN,NaN,NaN
2000,1,2,9,45,0,2.40625,-8.17,62.21,69.04,1.93,12.03,0.501,-0.139,0.254,-10.34,0.122,0.964,-0.56,NaN,NaN,NaN,633.8,66.59,208.9,326.5,49.62,253.3,288.2,-7.55,-7.66,67.49,64.49,NaN,NaN,NaN,NaN,NaN
